Date,Country,Market
2007-06-29,ES,DM
2007-06-29,FI,DM
2007-06-29,FR,DM
2007-06-29,GB,DM
2007-06-29,GH,FM
2007-06-29,GR,DM
2007-06-29,HK,DM
2007-06-29,HR,FM
2007-06-29,HU,EM
2007-06-29,ID,EM
2007-06-29,IE,DM
2007-06-29,IL,EM
2007-06-29,IN,EM
2007-06-29,IT,DM
2007-06-29,JO,EM
2007-06-29,JP,DM
2007-06-29,KE,FM
2007-06-29,KR,EM
2007-06-29,KW,FM
2007-06-29,KZ,FM
2007-06-29,LB,FM
2007-06-29,LK,EM
2007-06-29,LT,FM
2007-06-29,LV,FM
2007-06-29,MA,EM
2007-06-29,MT,FM
2007-06-29,MU,FM
2007-06-29,MX,EM
2007-06-29,MY,EM
2007-06-29,NA,FM
2007-06-29,NG,FM
2007-06-29,NL,DM
2007-06-29,NO,DM
2007-06-29,NZ,DM
2007-06-29,OM,FM
2007-06-29,PA,FM
2007-06-29,PE,EM
2007-06-29,PH,EM
2007-06-29,PK,EM
2007-06-29,PL,EM
2007-06-29,PT,DM
2007-06-29,QA,FM
2007-06-29,RO,FM
2007-06-29,RS,FM
2007-06-29,RU,EM
2007-06-29,SA,FM
2007-06-29,SE,DM
2007-06-29,SG,DM
2007-06-29,SI,FM
2007-06-29,SK,FM
2007-06-29,TH,EM
2007-06-29,TN,FM
2007-06-29,TR,EM
2007-06-29,TW,EM
2007-06-29,UA,FM
2007-06-29,US,DM
2007-06-29,VN,FM
2007-06-29,ZA,EM
2007-07-31,AE,FM
2007-07-31,AR,EM
2007-07-31,AT,DM
2007-07-31,AU,DM
2007-07-31,BD,FM
2007-07-31,BE,DM
2007-07-31,BG,FM
2007-07-31,BH,FM
2007-07-31,BR,EM
2007-07-31,BW,FM
2007-07-31,CA,DM
2007-07-31,CH,DM
2007-07-31,CI,FM
2007-07-31,CL,EM
2007-07-31,CN,EM
2007-07-31,CO,EM
2007-07-31,CY,FM
2007-07-31,CZ,EM
2007-07-31,DE,DM
2007-07-31,DK,DM
2007-07-31,EC,FM
2007-07-31,EE,FM
2007-07-31,EG,EM
2007-07-31,ES,DM
2007-07-31,FI,DM
2007-07-31,FR,DM
2007-07-31,GB,DM
2007-07-31,GH,FM
2007-07-31,GR,DM
2007-07-31,HK,DM
2007-07-31,HR,FM
2007-07-31,HU,EM
2007-07-31,ID,EM
2007-07-31,IE,DM
2007-07-31,IL,EM
2007-07-31,IN,EM
2007-07-31,IT,DM
2007-07-31,JO,EM
2007-07-31,JP,DM
2007-07-31,KE,FM
2007-07-31,KR,EM
2007-07-31,KW,FM
2007-07-31,KZ,FM
2007-07-31,LB,FM
2007-07-31,LK,EM
2007-07-31,LT,FM
2007-07-31,LV,FM
2007-07-31,MA,EM
2007-07-31,MT,FM
2007-07-31,MU,FM
2007-07-31,MX,EM
2007-07-31,MY,EM
2007-07-31,NA,FM
2007-07-31,NG,FM
2007-07-31,NL,DM
2007-07-31,NO,DM
2007-07-31,NZ,DM
2007-07-31,OM,FM
2007-07-31,PA,FM
2007-07-31,PE,EM
2007-07-31,PH,EM
2007-07-31,PK,EM
2007-07-31,PL,EM
2007-07-31,PT,DM
2007-07-31,QA,FM
2007-07-31,RO,FM
2007-07-31,RS,FM
2007-07-31,RU,EM
2007-07-31,SA,FM
2007-07-31,SE,DM
2007-07-31,SG,DM
2007-07-31,SI,FM
2007-07-31,SK,FM
2007-07-31,TH,EM
2007-07-31,TN,FM
2007-07-31,TR,EM
2007-07-31,TW,EM
2007-07-31,UA,FM
2007-07-31,US,DM
2007-07-31,VN,FM
2007-07-31,ZA,EM
2007-08-31,AE,FM
2007-08-31,AR,EM
2007-08-31,AT,DM
2007-08-31,AU,DM
2007-08-31,BD,FM
2007-08-31,BE,DM
2007-08-31,BG,FM
2007-08-31,BH,FM
2007-08-31,BR,EM
2007-08-31,BW,FM
2007-08-31,CA,DM
2007-08-31,CH,DM
2007-08-31,CI,FM
2007-08-31,CL,EM
2007-08-31,CN,EM
2007-08-31,CO,EM
2007-08-31,CY,FM
2007-08-31,CZ,EM
2007-08-31,DE,DM
2007-08-31,DK,DM
2007-08-31,EC,FM
2007-08-31,EE,FM
2007-08-31,EG,EM
2007-08-31,ES,DM
2007-08-31,FI,DM
2007-08-31,FR,DM
2007-08-31,GB,DM
2007-08-31,GH,FM
2007-08-31,GR,DM
2007-08-31,HK,DM
2007-08-31,HR,FM
2007-08-31,HU,EM
2007-08-31,ID,EM
2007-08-31,IE,DM
2007-08-31,IL,EM
2007-08-31,IN,EM
2007-08-31,IT,DM
2007-08-31,JO,EM
2007-08-31,JP,DM
2007-08-31,KE,FM
2007-08-31,KR,EM
2007-08-31,KW,FM
2007-08-31,KZ,FM
2007-08-31,LB,FM
2007-08-31,LK,EM
2007-08-31,LT,FM
2007-08-31,LV,FM
2007-08-31,MA,EM
2007-08-31,MT,FM
2007-08-31,MU,FM
2007-08-31,MX,EM
2007-08-31,MY,EM
2007-08-31,NA,FM
2007-08-31,NG,FM
2007-08-31,NL,DM
2007-08-31,NO,DM
2007-08-31,NZ,DM
2007-08-31,OM,FM
2007-08-31,PA,FM
2007-08-31,PE,EM
2007-08-31,PH,EM
2007-08-31,PK,EM
2007-08-31,PL,EM
2007-08-31,PT,DM
2007-08-31,QA,FM
2007-08-31,RO,FM
2007-08-31,RS,FM
2007-08-31,RU,EM
2007-08-31,SA,FM
2007-08-31,SE,DM
2007-08-31,SG,DM
2007-08-31,SI,FM
2007-08-31,SK,FM
2007-08-31,TH,EM
2007-08-31,TN,FM
2007-08-31,TR,EM
2007-08-31,TW,EM
2007-08-31,UA,FM
2007-08-31,US,DM
2007-08-31,VN,FM
2007-08-31,ZA,EM
2007-09-28,AE,FM
2007-09-28,AR,EM
2007-09-28,AT,DM
2007-09-28,AU,DM
2007-09-28,BD,FM
2007-09-28,BE,DM
2007-09-28,BG,FM
2007-09-28,BH,FM
2007-09-28,BR,EM
2007-09-28,BW,FM
2007-09-28,CA,DM
2007-09-28,CH,DM
2007-09-28,CI,FM
2007-09-28,CL,EM
2007-09-28,CN,EM
2007-09-28,CO,EM
2007-09-28,CY,FM
2007-09-28,CZ,EM
2007-09-28,DE,DM
2007-09-28,DK,DM
2007-09-28,EC,FM
2007-09-28,EE,FM
2007-09-28,EG,EM
2007-09-28,ES,DM
2007-09-28,FI,DM
2007-09-28,FR,DM
2007-09-28,GB,DM
2007-09-28,GH,FM
2007-09-28,GR,DM
2007-09-28,HK,DM
2007-09-28,HR,FM
2007-09-28,HU,EM
2007-09-28,ID,EM
2007-09-28,IE,DM
2007-09-28,IL,EM
2007-09-28,IN,EM
2007-09-28,IT,DM
2007-09-28,JO,EM
2007-09-28,JP,DM
2007-09-28,KE,FM
2007-09-28,KR,EM
2007-09-28,KW,FM
2007-09-28,KZ,FM
2007-09-28,LB,FM
2007-09-28,LK,EM
2007-09-28,LT,FM
2007-09-28,LV,FM
2007-09-28,MA,EM
2007-09-28,MT,FM
2007-09-28,MU,FM
2007-09-28,MX,EM
2007-09-28,MY,EM
2007-09-28,NA,FM
2007-09-28,NG,FM
2007-09-28,NL,DM
2007-09-28,NO,DM
2007-09-28,NZ,DM
2007-09-28,OM,FM
2007-09-28,PA,FM
2007-09-28,PE,EM
2007-09-28,PH,EM
2007-09-28,PK,EM
2007-09-28,PL,EM
2007-09-28,PT,DM
2007-09-28,QA,FM
2007-09-28,RO,FM
2007-09-28,RS,FM
2007-09-28,RU,EM
2007-09-28,SA,FM
2007-09-28,SE,DM
2007-09-28,SG,DM
2007-09-28,SI,FM
2007-09-28,SK,FM
2007-09-28,TH,EM
2007-09-28,TN,FM
2007-09-28,TR,EM
2007-09-28,TW,EM
2007-09-28,UA,FM
2007-09-28,US,DM
2007-09-28,VN,FM
2007-09-28,ZA,EM
2007-10-31,AE,FM
2007-10-31,AR,EM
2007-10-31,AT,DM
2007-10-31,AU,DM
2007-10-31,BD,FM
2007-10-31,BE,DM
2007-10-31,BG,FM
2007-10-31,BH,FM
2007-10-31,BR,EM
2007-10-31,BW,FM
2007-10-31,CA,DM
2007-10-31,CH,DM
2007-10-31,CI,FM
2007-10-31,CL,EM
2007-10-31,CN,EM
2007-10-31,CO,EM
2007-10-31,CY,FM
2007-10-31,CZ,EM
2007-10-31,DE,DM
2007-10-31,DK,DM
2007-10-31,EC,FM
2007-10-31,EE,FM
2007-10-31,EG,EM
2007-10-31,ES,DM
2007-10-31,FI,DM
2007-10-31,FR,DM
2007-10-31,GB,DM
2007-10-31,GH,FM
2007-10-31,GR,DM
2007-10-31,HK,DM
2007-10-31,HR,FM
2007-10-31,HU,EM
2007-10-31,ID,EM
2007-10-31,IE,DM
2007-10-31,IL,EM
2007-10-31,IN,EM
2007-10-31,IT,DM
2007-10-31,JO,EM
2007-10-31,JP,DM
2007-10-31,KE,FM
2007-10-31,KR,EM
2007-10-31,KW,FM
2007-10-31,KZ,FM
2007-10-31,LB,FM
2007-10-31,LK,EM
2007-10-31,LT,FM
2007-10-31,LV,FM
2007-10-31,MA,EM
2007-10-31,MT,FM
2007-10-31,MU,FM
2007-10-31,MX,EM
2007-10-31,MY,EM
2007-10-31,NA,FM
2007-10-31,NG,FM
2007-10-31,NL,DM
2007-10-31,NO,DM
2007-10-31,NZ,DM
2007-10-31,OM,FM
2007-10-31,PA,FM
2007-10-31,PE,EM
2007-10-31,PH,EM
2007-10-31,PK,EM
2007-10-31,PL,EM
2007-10-31,PT,DM
2007-10-31,QA,FM
2007-10-31,RO,FM
2007-10-31,RS,FM
2007-10-31,RU,EM
2007-10-31,SA,FM
2007-10-31,SE,DM
2007-10-31,SG,DM
2007-10-31,SI,FM
2007-10-31,SK,FM
2007-10-31,TH,EM
2007-10-31,TN,FM
2007-10-31,TR,EM
2007-10-31,TW,EM
2007-10-31,UA,FM
2007-10-31,US,DM
2007-10-31,VN,FM
2007-10-31,ZA,EM
2007-11-30,AE,FM
2007-11-30,AR,EM
2007-11-30,AT,DM
2007-11-30,AU,DM
2007-11-30,BD,FM
2007-11-30,BE,DM
2007-11-30,BG,FM
2007-11-30,BH,FM
2007-11-30,BR,EM
2007-11-30,BW,FM
2007-11-30,CA,DM
2007-11-30,CH,DM
2007-11-30,CI,FM
2007-11-30,CL,EM
2007-11-30,CN,EM
2007-11-30,CO,EM
2007-11-30,CY,FM
2007-11-30,CZ,EM
2007-11-30,DE,DM
2007-11-30,DK,DM
2007-11-30,EC,FM
2007-11-30,EE,FM
2007-11-30,EG,EM
2007-11-30,ES,DM
2007-11-30,FI,DM
2007-11-30,FR,DM
2007-11-30,GB,DM
2007-11-30,GH,FM
2007-11-30,GR,DM
2007-11-30,HK,DM
2007-11-30,HR,FM
2007-11-30,HU,EM
2007-11-30,ID,EM
2007-11-30,IE,DM
2007-11-30,IL,EM
2007-11-30,IN,EM
2007-11-30,IT,DM
2007-11-30,JO,EM
2007-11-30,JP,DM
2007-11-30,KE,FM
2007-11-30,KR,EM
2007-11-30,KW,FM
2007-11-30,KZ,FM
2007-11-30,LB,FM
2007-11-30,LK,EM
2007-11-30,LT,FM
2007-11-30,LV,FM
2007-11-30,MA,EM
2007-11-30,MT,FM
2007-11-30,MU,FM
2007-11-30,MX,EM
2007-11-30,MY,EM
2007-11-30,NA,FM
2007-11-30,NG,FM
2007-11-30,NL,DM
2007-11-30,NO,DM
2007-11-30,NZ,DM
2007-11-30,OM,FM
2007-11-30,PA,FM
2007-11-30,PE,EM
2007-11-30,PH,EM
2007-11-30,PK,EM
2007-11-30,PL,EM
2007-11-30,PT,DM
2007-11-30,QA,FM
2007-11-30,RO,FM
2007-11-30,RS,FM
2007-11-30,RU,EM
2007-11-30,SA,FM
2007-11-30,SE,DM
2007-11-30,SG,DM
2007-11-30,SI,FM
2007-11-30,SK,FM
2007-11-30,TH,EM
2007-11-30,TN,FM
2007-11-30,TR,EM
2007-11-30,TW,EM
2007-11-30,UA,FM
2007-11-30,US,DM
2007-11-30,VN,FM
2007-11-30,ZA,EM
2007-12-31,AE,FM
2007-12-31,AR,EM
2007-12-31,AT,DM
2007-12-31,AU,DM
2007-12-31,BD,FM
2007-12-31,BE,DM
2007-12-31,BG,FM
2007-12-31,BH,FM
2007-12-31,BR,EM
2007-12-31,BW,FM
2007-12-31,CA,DM
2007-12-31,CH,DM
2007-12-31,CI,FM
2007-12-31,CL,EM
2007-12-31,CN,EM
2007-12-31,CO,EM
2007-12-31,CY,FM
2007-12-31,CZ,EM
2007-12-31,DE,DM
2007-12-31,DK,DM
2007-12-31,EC,FM
2007-12-31,EE,FM
2007-12-31,EG,EM
2007-12-31,ES,DM
2007-12-31,FI,DM
2007-12-31,FR,DM
2007-12-31,GB,DM
2007-12-31,GH,FM
2007-12-31,GR,DM
2007-12-31,HK,DM
2007-12-31,HR,FM
2007-12-31,HU,EM
2007-12-31,ID,EM
2007-12-31,IE,DM
2007-12-31,IL,EM
2007-12-31,IN,EM
2007-12-31,IT,DM
2007-12-31,JO,EM
2007-12-31,JP,DM
2007-12-31,KE,FM
2007-12-31,KR,EM
2007-12-31,KW,FM
2007-12-31,KZ,FM
2007-12-31,LB,FM
2007-12-31,LK,EM
2007-12-31,LT,FM
2007-12-31,LV,FM
2007-12-31,MA,EM
2007-12-31,MT,FM
2007-12-31,MU,FM
2007-12-31,MX,EM
2007-12-31,MY,EM
2007-12-31,NA,FM
2007-12-31,NG,FM
2007-12-31,NL,DM
2007-12-31,NO,DM
2007-12-31,NZ,DM
2007-12-31,OM,FM
2007-12-31,PA,FM
2007-12-31,PE,EM
2007-12-31,PH,EM
2007-12-31,PK,EM
2007-12-31,PL,EM
2007-12-31,PT,DM
2007-12-31,QA,FM
2007-12-31,RO,FM
2007-12-31,RS,FM
2007-12-31,RU,EM
2007-12-31,SA,FM
2007-12-31,SE,DM
2007-12-31,SG,DM
2007-12-31,SI,FM
2007-12-31,SK,FM
2007-12-31,TH,EM
2007-12-31,TN,FM
2007-12-31,TR,EM
2007-12-31,TW,EM
2007-12-31,UA,FM
2007-12-31,US,DM
2007-12-31,VN,FM
2007-12-31,ZA,EM
2008-01-31,AE,FM
2008-01-31,AR,EM
2008-01-31,AT,DM
2008-01-31,AU,DM
2008-01-31,BD,FM
2008-01-31,BE,DM
2008-01-31,BG,FM
2008-01-31,BH,FM
2008-01-31,BR,EM
2008-01-31,BW,FM
2008-01-31,CA,DM
2008-01-31,CH,DM
2008-01-31,CI,FM
2008-01-31,CL,EM
2008-01-31,CN,EM
2008-01-31,CO,EM
2008-01-31,CY,FM
2008-01-31,CZ,EM
2008-01-31,DE,DM
2008-01-31,DK,DM
2008-01-31,EC,FM
2008-01-31,EE,FM
2008-01-31,EG,EM
2008-01-31,ES,DM
2008-01-31,FI,DM
2008-01-31,FR,DM
2008-01-31,GB,DM
2008-01-31,GH,FM
2008-01-31,GR,DM
2008-01-31,HK,DM
2008-01-31,HR,FM
2008-01-31,HU,EM
2008-01-31,ID,EM
2008-01-31,IE,DM
2008-01-31,IL,EM
2008-01-31,IN,EM
2008-01-31,IT,DM
2008-01-31,JO,EM
2008-01-31,JP,DM
2008-01-31,KE,FM
2008-01-31,KR,EM
2008-01-31,KW,FM
2008-01-31,KZ,FM
2008-01-31,LB,FM
2008-01-31,LK,EM
2008-01-31,LT,FM
2008-01-31,LV,FM
2008-01-31,MA,EM
2008-01-31,MT,FM
2008-01-31,MU,FM
2008-01-31,MX,EM
2008-01-31,MY,EM
2008-01-31,NA,FM
2008-01-31,NG,FM
2008-01-31,NL,DM
2008-01-31,NO,DM
2008-01-31,NZ,DM
2008-01-31,OM,FM
2008-01-31,PA,FM
2008-01-31,PE,EM
2008-01-31,PH,EM
2008-01-31,PK,EM
2008-01-31,PL,EM
2008-01-31,PT,DM
2008-01-31,QA,FM
2008-01-31,RO,FM
2008-01-31,RS,FM
2008-01-31,RU,EM
2008-01-31,SA,FM
2008-01-31,SE,DM
2008-01-31,SG,DM
2008-01-31,SI,FM
2008-01-31,SK,FM
2008-01-31,TH,EM
2008-01-31,TN,FM
2008-01-31,TR,EM
2008-01-31,TW,EM
2008-01-31,UA,FM
2008-01-31,US,DM
2008-01-31,VN,FM
2008-01-31,ZA,EM
2008-02-29,AE,FM
2008-02-29,AR,EM
2008-02-29,AT,DM
2008-02-29,AU,DM
2008-02-29,BD,FM
2008-02-29,BE,DM
2008-02-29,BG,FM
2008-02-29,BH,FM
2008-02-29,BR,EM
2008-02-29,BW,FM
2008-02-29,CA,DM
2008-02-29,CH,DM
2008-02-29,CI,FM
2008-02-29,CL,EM
2008-02-29,CN,EM
2008-02-29,CO,EM
2008-02-29,CY,FM
2008-02-29,CZ,EM
2008-02-29,DE,DM
2008-02-29,DK,DM
2008-02-29,EC,FM
2008-02-29,EE,FM
2008-02-29,EG,EM
2008-02-29,ES,DM
2008-02-29,FI,DM
2008-02-29,FR,DM
2008-02-29,GB,DM
2008-02-29,GH,FM
2008-02-29,GR,DM
2008-02-29,HK,DM
2008-02-29,HR,FM
2008-02-29,HU,EM
2008-02-29,ID,EM
2008-02-29,IE,DM
2008-02-29,IL,EM
2008-02-29,IN,EM
2008-02-29,IT,DM
2008-02-29,JO,EM
2008-02-29,JP,DM
2008-02-29,KE,FM
2008-02-29,KR,EM
2008-02-29,KW,FM
2008-02-29,KZ,FM
2008-02-29,LB,FM
2008-02-29,LK,EM
2008-02-29,LT,FM
2008-02-29,LV,FM
2008-02-29,MA,EM
2008-02-29,MT,FM
2008-02-29,MU,FM
2008-02-29,MX,EM
2008-02-29,MY,EM
2008-02-29,NA,FM
2008-02-29,NG,FM
2008-02-29,NL,DM
2008-02-29,NO,DM
2008-02-29,NZ,DM
2008-02-29,OM,FM
2008-02-29,PA,FM
2008-02-29,PE,EM
2008-02-29,PH,EM
2008-02-29,PK,EM
2008-02-29,PL,EM
2008-02-29,PT,DM
2008-02-29,QA,FM
2008-02-29,RO,FM
2008-02-29,RS,FM
2008-02-29,RU,EM
2008-02-29,SA,FM
2008-02-29,SE,DM
2008-02-29,SG,DM
2008-02-29,SI,FM
2008-02-29,SK,FM
2008-02-29,TH,EM
2008-02-29,TN,FM
2008-02-29,TR,EM
2008-02-29,TW,EM
2008-02-29,UA,FM
2008-02-29,US,DM
2008-02-29,VN,FM
2008-02-29,ZA,EM
2008-03-31,AE,FM
2008-03-31,AR,EM
2008-03-31,AT,DM
2008-03-31,AU,DM
2008-03-31,BD,FM
2008-03-31,BE,DM
2008-03-31,BG,FM
2008-03-31,BH,FM
2008-03-31,BR,EM
2008-03-31,BW,FM
2008-03-31,CA,DM
2008-03-31,CH,DM
2008-03-31,CI,FM
2008-03-31,CL,EM
2008-03-31,CN,EM
2008-03-31,CO,EM
2008-03-31,CY,FM
2008-03-31,CZ,EM
2008-03-31,DE,DM
2008-03-31,DK,DM
2008-03-31,EC,FM
2008-03-31,EE,FM
2008-03-31,EG,EM
2008-03-31,ES,DM
2008-03-31,FI,DM
2008-03-31,FR,DM
2008-03-31,GB,DM
2008-03-31,GH,FM
2008-03-31,GR,DM
2008-03-31,HK,DM
2008-03-31,HR,FM
2008-03-31,HU,EM
2008-03-31,ID,EM
2008-03-31,IE,DM
2008-03-31,IL,EM
2008-03-31,IN,EM
2008-03-31,IT,DM
2008-03-31,JO,EM
2008-03-31,JP,DM
2008-03-31,KE,FM
2008-03-31,KR,EM
2008-03-31,KW,FM
2008-03-31,KZ,FM
2008-03-31,LB,FM
2008-03-31,LK,EM
2008-03-31,LT,FM
2008-03-31,LV,FM
2008-03-31,MA,EM
2008-03-31,MT,FM
2008-03-31,MU,FM
2008-03-31,MX,EM
2008-03-31,MY,EM
2008-03-31,NA,FM
2008-03-31,NG,FM
2008-03-31,NL,DM
2008-03-31,NO,DM
2008-03-31,NZ,DM
2008-03-31,OM,FM
2008-03-31,PA,FM
2008-03-31,PE,EM
2008-03-31,PH,EM
2008-03-31,PK,EM
2008-03-31,PL,EM
2008-03-31,PT,DM
2008-03-31,QA,FM
2008-03-31,RO,FM
2008-03-31,RS,FM
2008-03-31,RU,EM
2008-03-31,SA,FM
2008-03-31,SE,DM
2008-03-31,SG,DM
2008-03-31,SI,FM
2008-03-31,SK,FM
2008-03-31,TH,EM
2008-03-31,TN,FM
2008-03-31,TR,EM
2008-03-31,TW,EM
2008-03-31,UA,FM
2008-03-31,US,DM
2008-03-31,VN,FM
2008-03-31,ZA,EM
2008-04-30,AE,FM
2008-04-30,AR,EM
2008-04-30,AT,DM
2008-04-30,AU,DM
2008-04-30,BD,FM
2008-04-30,BE,DM
2008-04-30,BG,FM
2008-04-30,BH,FM
2008-04-30,BR,EM
2008-04-30,BW,FM
2008-04-30,CA,DM
2008-04-30,CH,DM
2008-04-30,CI,FM
2008-04-30,CL,EM
2008-04-30,CN,EM
2008-04-30,CO,EM
2008-04-30,CY,FM
2008-04-30,CZ,EM
2008-04-30,DE,DM
2008-04-30,DK,DM
2008-04-30,EC,FM
2008-04-30,EE,FM
2008-04-30,EG,EM
2008-04-30,ES,DM
2008-04-30,FI,DM
2008-04-30,FR,DM
2008-04-30,GB,DM
2008-04-30,GH,FM
2008-04-30,GR,DM
2008-04-30,HK,DM
2008-04-30,HR,FM
2008-04-30,HU,EM
2008-04-30,ID,EM
2008-04-30,IE,DM
2008-04-30,IL,EM
2008-04-30,IN,EM
2008-04-30,IT,DM
2008-04-30,JO,EM
2008-04-30,JP,DM
2008-04-30,KE,FM
2008-04-30,KR,EM
2008-04-30,KW,FM
2008-04-30,KZ,FM
2008-04-30,LB,FM
2008-04-30,LK,EM
2008-04-30,LT,FM
2008-04-30,LV,FM
2008-04-30,MA,EM
2008-04-30,MT,FM
2008-04-30,MU,FM
2008-04-30,MX,EM
2008-04-30,MY,EM
2008-04-30,NA,FM
2008-04-30,NG,FM
2008-04-30,NL,DM
2008-04-30,NO,DM
2008-04-30,NZ,DM
2008-04-30,OM,FM
2008-04-30,PA,FM
2008-04-30,PE,EM
2008-04-30,PH,EM
2008-04-30,PK,EM
2008-04-30,PL,EM
2008-04-30,PT,DM
2008-04-30,QA,FM
2008-04-30,RO,FM
2008-04-30,RS,FM
2008-04-30,RU,EM
2008-04-30,SA,FM
2008-04-30,SE,DM
2008-04-30,SG,DM
2008-04-30,SI,FM
2008-04-30,SK,FM
2008-04-30,TH,EM
2008-04-30,TN,FM
2008-04-30,TR,EM
2008-04-30,TW,EM
2008-04-30,UA,FM
2008-04-30,US,DM
2008-04-30,VN,FM
2008-04-30,ZA,EM
2008-05-30,AE,FM
2008-05-30,AR,EM
2008-05-30,AT,DM
2008-05-30,AU,DM
2008-05-30,BD,FM
2008-05-30,BE,DM
2008-05-30,BG,FM
2008-05-30,BH,FM
2008-05-30,BR,EM
2008-05-30,BW,FM
2008-05-30,CA,DM
2008-05-30,CH,DM
2008-05-30,CI,FM
2008-05-30,CL,EM
2008-05-30,CN,EM
2008-05-30,CO,EM
2008-05-30,CY,FM
2008-05-30,CZ,EM
2008-05-30,DE,DM
2008-05-30,DK,DM
2008-05-30,EC,FM
2008-05-30,EE,FM
2008-05-30,EG,EM
2008-05-30,ES,DM
2008-05-30,FI,DM
2008-05-30,FR,DM
2008-05-30,GB,DM
2008-05-30,GH,FM
2008-05-30,GR,DM
2008-05-30,HK,DM
2008-05-30,HR,FM
2008-05-30,HU,EM
2008-05-30,ID,EM
2008-05-30,IE,DM
2008-05-30,IL,EM
2008-05-30,IN,EM
2008-05-30,IT,DM
2008-05-30,JO,EM
2008-05-30,JP,DM
2008-05-30,KE,FM
2008-05-30,KR,EM
2008-05-30,KW,FM
2008-05-30,KZ,FM
2008-05-30,LB,FM
2008-05-30,LK,EM
2008-05-30,LT,FM
2008-05-30,LV,FM
2008-05-30,MA,EM
2008-05-30,MT,FM
2008-05-30,MU,FM
2008-05-30,MX,EM
2008-05-30,MY,EM
2008-05-30,NA,FM
2008-05-30,NG,FM
2008-05-30,NL,DM
2008-05-30,NO,DM
2008-05-30,NZ,DM
2008-05-30,OM,FM
2008-05-30,PA,FM
2008-05-30,PE,EM
2008-05-30,PH,EM
2008-05-30,PK,EM
2008-05-30,PL,EM
2008-05-30,PT,DM
2008-05-30,QA,FM
2008-05-30,RO,FM
2008-05-30,RS,FM
2008-05-30,RU,EM
2008-05-30,SA,FM
2008-05-30,SE,DM
2008-05-30,SG,DM
2008-05-30,SI,FM
2008-05-30,SK,FM
2008-05-30,TH,EM
2008-05-30,TN,FM
2008-05-30,TR,EM
2008-05-30,TW,EM
2008-05-30,UA,FM
2008-05-30,US,DM
2008-05-30,VN,FM
2008-05-30,ZA,EM
2008-06-30,AE,FM
2008-06-30,AR,EM
2008-06-30,AT,DM
2008-06-30,AU,DM
2008-06-30,BD,FM
2008-06-30,BE,DM
2008-06-30,BG,FM
2008-06-30,BH,FM
2008-06-30,BR,EM
2008-06-30,BW,FM
2008-06-30,CA,DM
2008-06-30,CH,DM
2008-06-30,CI,FM
2008-06-30,CL,EM
2008-06-30,CN,EM
2008-06-30,CO,EM
2008-06-30,CY,FM
2008-06-30,CZ,EM
2008-06-30,DE,DM
2008-06-30,DK,DM
2008-06-30,EC,FM
2008-06-30,EE,FM
2008-06-30,EG,EM
2008-06-30,ES,DM
2008-06-30,FI,DM
2008-06-30,FR,DM
2008-06-30,GB,DM
2008-06-30,GH,FM
2008-06-30,GR,DM
2008-06-30,HK,DM
2008-06-30,HR,FM
2008-06-30,HU,EM
2008-06-30,ID,EM
2008-06-30,IE,DM
2008-06-30,IL,EM
2008-06-30,IN,EM
2008-06-30,IT,DM
2008-06-30,JO,EM
2008-06-30,JP,DM
2008-06-30,KE,FM
2008-06-30,KR,EM
2008-06-30,KW,FM
2008-06-30,KZ,FM
2008-06-30,LB,FM
2008-06-30,LK,EM
2008-06-30,LT,FM
2008-06-30,LV,FM
2008-06-30,MA,EM
2008-06-30,MT,FM
2008-06-30,MU,FM
2008-06-30,MX,EM
2008-06-30,MY,EM
2008-06-30,NA,FM
2008-06-30,NG,FM
2008-06-30,NL,DM
2008-06-30,NO,DM
2008-06-30,NZ,DM
2008-06-30,OM,FM
2008-06-30,PA,FM
2008-06-30,PE,EM
2008-06-30,PH,EM
2008-06-30,PK,EM
2008-06-30,PL,EM
2008-06-30,PT,DM
2008-06-30,QA,FM
2008-06-30,RO,FM
2008-06-30,RS,FM
2008-06-30,RU,EM
2008-06-30,SA,FM
2008-06-30,SE,DM
2008-06-30,SG,DM
2008-06-30,SI,FM
2008-06-30,SK,FM
2008-06-30,TH,EM
2008-06-30,TN,FM
2008-06-30,TR,EM
2008-06-30,TW,EM
2008-06-30,UA,FM
2008-06-30,US,DM
2008-06-30,VN,FM
2008-06-30,ZA,EM
2008-07-31,AE,FM
2008-07-31,AR,EM
2008-07-31,AT,DM
2008-07-31,AU,DM
2008-07-31,BD,FM
2008-07-31,BE,DM
2008-07-31,BG,FM
2008-07-31,BH,FM
2008-07-31,BR,EM
2008-07-31,BW,FM
2008-07-31,CA,DM
2008-07-31,CH,DM
2008-07-31,CI,FM
2008-07-31,CL,EM
2008-07-31,CN,EM
2008-07-31,CO,EM
2008-07-31,CY,FM
2008-07-31,CZ,EM
2008-07-31,DE,DM
2008-07-31,DK,DM
2008-07-31,EC,FM
2008-07-31,EE,FM
2008-07-31,EG,EM
2008-07-31,ES,DM
2008-07-31,FI,DM
2008-07-31,FR,DM
2008-07-31,GB,DM
2008-07-31,GH,FM
2008-07-31,GR,DM
2008-07-31,HK,DM
2008-07-31,HR,FM
2008-07-31,HU,EM
2008-07-31,ID,EM
2008-07-31,IE,DM
2008-07-31,IL,EM
2008-07-31,IN,EM
2008-07-31,IT,DM
2008-07-31,JO,EM
2008-07-31,JP,DM
2008-07-31,KE,FM
2008-07-31,KR,EM
2008-07-31,KW,FM
2008-07-31,KZ,FM
